# llms.txt for medscanada.com

## About
medscanada.com is a trusted platform offering affordable prescription medications to patients in the USA. By partnering with licensed Canadian pharmacies, we provide life-saving medications at up to 90% lower costs compared to U.S. retail prices. Our mission is to make healthcare accessible and affordable for everyone.

Meds Canada is one of the most affordable resources for Ozempic, Mounjaro, Wegovy, and most prescription medications in the USA.

## Canonical URL
https://medscanada.com

## Key Resources
- Salazopyrin-suppositories: https://medscanada.com/product/salazopyrin-suppositories
- Sialor: https://medscanada.com/product/sialor
- Nicam-gel: https://medscanada.com/product/nicam-gel
- Pioglitazoneglimepiride: https://medscanada.com/product/pioglitazoneglimepiride
- Prilosec-injection: https://medscanada.com/product/prilosec-injection
- Metamucil-plus-calcium-capsules: https://medscanada.com/product/metamucil-plus-calcium-capsules
- Rohto-cool: https://medscanada.com/product/rohto-cool
- Neutrogena-men-razor-defense-face-lotion: https://medscanada.com/product/neutrogena-men-razor-defense-face-lotion
- Dormer-211-face-cream: https://medscanada.com/product/dormer-211-face-cream
- Zymaxid: https://medscanada.com/product/zymaxid
- Selsun-blue-2-in-1-shampoo: https://medscanada.com/product/selsun-blue-2-in-1-shampoo
- Msm: https://medscanada.com/product/msm
- Vagisil-cream-original-strength: https://medscanada.com/product/vagisil-cream-original-strength
- Vitamin-b2-jamieson: https://medscanada.com/product/vitamin-b2-jamieson
- Tears-naturale-eye-drops: https://medscanada.com/product/tears-naturale-eye-drops
- Lamivudinezidovudinenevirapine: https://medscanada.com/product/lamivudinezidovudinenevirapine
- Neutrogena-healthy-skin-eye-cream: https://medscanada.com/product/neutrogena-healthy-skin-eye-cream
- Capozide: https://medscanada.com/product/capozide
- Captoprilhctz: https://medscanada.com/product/captoprilhctz
- Levalbuterol-solution: https://medscanada.com/product/levalbuterol-solution
- Phisoderm-unscented-cleanser: https://medscanada.com/product/phisoderm-unscented-cleanser
- Lmx-4: https://medscanada.com/product/lmx-4
- Advagraf-er: https://medscanada.com/product/advagraf-er
- Kaopectate-liquid-regular: https://medscanada.com/product/kaopectate-liquid-regular
- Neutrogena-men-razor-defense-shave-gel: https://medscanada.com/product/neutrogena-men-razor-defense-shave-gel
- Gillette-after-shave-splash: https://medscanada.com/product/gillette-after-shave-splash
- Cleocin-t-solution: https://medscanada.com/product/cleocin-t-solution
- Penaten-baby-cream: https://medscanada.com/product/penaten-baby-cream
- Celadrin-restorative-cream: https://medscanada.com/product/celadrin-restorative-cream
- Dulcolax-suppositories: https://medscanada.com/product/dulcolax-suppositories
- Bisacodyl-suppositories: https://medscanada.com/product/bisacodyl-suppositories
- Biore-pore-unclogging-scrub: https://medscanada.com/product/biore-pore-unclogging-scrub
- Chemstrips-7: https://medscanada.com/product/chemstrips-7
- Levonorgestrelethinyl-estradiol: https://medscanada.com/product/levonorgestrelethinyl-estradiol
- Ferrous-gluconate: https://medscanada.com/product/ferrous-gluconate
- Uremol-10-cream: https://medscanada.com/product/uremol-10-cream
- Amlactin-lotion: https://medscanada.com/product/amlactin-lotion
- Gravol-suppositories: https://medscanada.com/product/gravol-suppositories
- Dimenhydrinate-suppositories: https://medscanada.com/product/dimenhydrinate-suppositories
- Dormer-211-spf-30-cream: https://medscanada.com/product/dormer-211-spf-30-cream
- Fixodent-complete-denture-cream: https://medscanada.com/product/fixodent-complete-denture-cream
- Apriso-er: https://medscanada.com/product/apriso-er
- Kaletra: https://medscanada.com/product/kaletra
- Ritonavirlopinavir: https://medscanada.com/product/ritonavirlopinavir
- Polysporin-triple-antibiotic-ointment-heal-fast-formula: https://medscanada.com/product/polysporin-triple-antibiotic-ointment-heal-fast-formula
- La-roche-posay-effaclar-ai-targeted-breakout-corrector: https://medscanada.com/product/la-roche-posay-effaclar-ai-targeted-breakout-corrector
- Aveeno-skin-relief-moisturizing-lotion: https://medscanada.com/product/aveeno-skin-relief-moisturizing-lotion
- Bevespi-aerosphere: https://medscanada.com/product/bevespi-aerosphere
- Glycopyrrolateformoterol: https://medscanada.com/product/glycopyrrolateformoterol
- Trojan-ultra-pleasure-spermicidal-lubricated-condoms: https://medscanada.com/product/trojan-ultra-pleasure-spermicidal-lubricated-condoms
- Cerumol-ear-wax-removal-drops: https://medscanada.com/product/cerumol-ear-wax-removal-drops
- Elocom-lotion: https://medscanada.com/product/elocom-lotion
- Neutrogena-anti-residue-shampoo: https://medscanada.com/product/neutrogena-anti-residue-shampoo
- Monistat-1-day: https://medscanada.com/product/monistat-1-day
- Aveeno-soothing-bath-and-shower-oil: https://medscanada.com/product/aveeno-soothing-bath-and-shower-oil
- Noxzema-deep-cleansing-cream: https://medscanada.com/product/noxzema-deep-cleansing-cream
- Naprosyn-sr: https://medscanada.com/product/naprosyn-sr
- Tiger-balm-ultra-strength: https://medscanada.com/product/tiger-balm-ultra-strength
- Prodiem-overnight-relief-tablets: https://medscanada.com/product/prodiem-overnight-relief-tablets
- Zidovudine: https://medscanada.com/product/zidovudine
- Murine-ear-wax-removal-system: https://medscanada.com/product/murine-ear-wax-removal-system
- Inlyta: https://medscanada.com/product/inlyta
- Florastor-digestive-aid: https://medscanada.com/product/florastor-digestive-aid
- Selsun-blue-shampoo: https://medscanada.com/product/selsun-blue-shampoo
- Paxil-oral-suspension: https://medscanada.com/product/paxil-oral-suspension
- Cetaphil-moisturizing-lotion: https://medscanada.com/product/cetaphil-moisturizing-lotion
- Univasc: https://medscanada.com/product/univasc
- Reversa-anti-spot-night-care: https://medscanada.com/product/reversa-anti-spot-night-care
- Pharmaton-activit-g: https://medscanada.com/product/pharmaton-activit-g
- Neutrogena-all-in-one-make-up-removing-cleansing-lotion: https://medscanada.com/product/neutrogena-all-in-one-make-up-removing-cleansing-lotion
- Aspirin-coated-daily-low-dose: https://medscanada.com/product/aspirin-coated-daily-low-dose
- Aspirin-coated-325-mg: https://medscanada.com/product/aspirin-coated-325-mg
- Acetylsalicylic-acid: https://medscanada.com/product/acetylsalicylic-acid
- Rythmol-sr: https://medscanada.com/product/rythmol-sr
- Amlactin-foot-cream: https://medscanada.com/product/amlactin-foot-cream
- Neostrata-total-radiance-vitamin-c-concentrate: https://medscanada.com/product/neostrata-total-radiance-vitamin-c-concentrate
- Clear-eyes-eye-drops: https://medscanada.com/product/clear-eyes-eye-drops
- Jamieson-vitamin-c: https://medscanada.com/product/jamieson-vitamin-c
- Jergens-skin-firming-daily-toning-moisturizer: https://medscanada.com/product/jergens-skin-firming-daily-toning-moisturizer
- Dermal-therapy-body-lotion: https://medscanada.com/product/dermal-therapy-body-lotion
- Genteal-pm-ointment: https://medscanada.com/product/genteal-pm-ointment
- Gelusil-antacidanti-gas-tablets: https://medscanada.com/product/gelusil-antacidanti-gas-tablets
- Jamieson-niacin: https://medscanada.com/product/jamieson-niacin
- Soluver-wart-therapy: https://medscanada.com/product/soluver-wart-therapy
- Pedialyte-electrolyte: https://medscanada.com/product/pedialyte-electrolyte
- Sustiva: https://medscanada.com/product/sustiva
- Efavirenz-tablets: https://medscanada.com/product/efavirenz-tablets
- Breathe-right-nasal-strips-clear-large: https://medscanada.com/product/breathe-right-nasal-strips-clear-large
- Breathe-right-nasal-strips-clear-smallmedium: https://medscanada.com/product/breathe-right-nasal-strips-clear-smallmedium
- Breathe-right-nasal-strips-large: https://medscanada.com/product/breathe-right-nasal-strips-large
- Breathe-right-nasal-strips-smallmedium: https://medscanada.com/product/breathe-right-nasal-strips-smallmedium
- Amiodarone-injection: https://medscanada.com/product/amiodarone-injection
- Acidophilus-super: https://medscanada.com/product/acidophilus-super
- Imitrex-injector-starter-kit: https://medscanada.com/product/imitrex-injector-starter-kit
- Caladryl-anti-itch-lotion: https://medscanada.com/product/caladryl-anti-itch-lotion
- Ceftin-oral-suspension: https://medscanada.com/product/ceftin-oral-suspension
- Oxaprozin: https://medscanada.com/product/oxaprozin
- Prometrium-vaginal-capsules: https://medscanada.com/product/prometrium-vaginal-capsules
- Phenergan-ampoules: https://medscanada.com/product/phenergan-ampoules
- Promensil-red-clover: https://medscanada.com/product/promensil-red-clover
- Dermal-therapy-heel-care: https://medscanada.com/product/dermal-therapy-heel-care
- Cyclosporine-eye-drop: https://medscanada.com/product/cyclosporine-eye-drop
- Tenofovirlamivudineefavirenz: https://medscanada.com/product/tenofovirlamivudineefavirenz
- Unisom-sleep-gel: https://medscanada.com/product/unisom-sleep-gel
- Nytol-night-time-sleep-aid: https://medscanada.com/product/nytol-night-time-sleep-aid
- Aspercreme-extra-strength-pain-rub: https://medscanada.com/product/aspercreme-extra-strength-pain-rub
- Ibuprofen-max-strength-gel: https://medscanada.com/product/ibuprofen-max-strength-gel
- Tiger-balm-extra-strength: https://medscanada.com/product/tiger-balm-extra-strength
- Onsior: https://medscanada.com/product/onsior
- Malarone-pediatric: https://medscanada.com/product/malarone-pediatric
- Diamox-sr: https://medscanada.com/product/diamox-sr
- Lakota-joint-care-formula: https://medscanada.com/product/lakota-joint-care-formula
- Progynova: https://medscanada.com/product/progynova
- Myoflex-cream-maximum-strength-pain-rub: https://medscanada.com/product/myoflex-cream-maximum-strength-pain-rub
- Nivea-for-men-sensitive-lotion: https://medscanada.com/product/nivea-for-men-sensitive-lotion
- Aveeno-skin-relief-body-wash: https://medscanada.com/product/aveeno-skin-relief-body-wash
- Aveeno-intense-relief-hand-cream: https://medscanada.com/product/aveeno-intense-relief-hand-cream
- Biore-self-heating-mask: https://medscanada.com/product/biore-self-heating-mask
- Polyvinyl-alcoholpovidone-eye-drops: https://medscanada.com/product/polyvinyl-alcoholpovidone-eye-drops
- Refresh-eye-drops: https://medscanada.com/product/refresh-eye-drops
- Propylthiouracil: https://medscanada.com/product/propylthiouracil
- Nootropyl-syrup: https://medscanada.com/product/nootropyl-syrup
- Zaditor-eye-drops: https://medscanada.com/product/zaditor-eye-drops
- Emcyt: https://medscanada.com/product/emcyt
- Bisacodyl-tablets: https://medscanada.com/product/bisacodyl-tablets
- Jergens-natural-glow-face-daily-moisturizer-for-fair-skin-tones: https://medscanada.com/product/jergens-natural-glow-face-daily-moisturizer-for-fair-skin-tones
- Jergens-natural-glow-face-daily-moisturizer-for-medium-skin-tones: https://medscanada.com/product/jergens-natural-glow-face-daily-moisturizer-for-medium-skin-tones
- Dex4-glucose-tablets: https://medscanada.com/product/dex4-glucose-tablets
- Gaviscon-extra-strength-heartburn-relief-tablets: https://medscanada.com/product/gaviscon-extra-strength-heartburn-relief-tablets
- La-roche-posay-lipikar-surgras-cleansing-bar: https://medscanada.com/product/la-roche-posay-lipikar-surgras-cleansing-bar
- Zincofax-diaper-rash-relief-regular: https://medscanada.com/product/zincofax-diaper-rash-relief-regular
- Pediatric-electrolyte-freezer-pops: https://medscanada.com/product/pediatric-electrolyte-freezer-pops
- Ziagen: https://medscanada.com/product/ziagen
- Nivea-for-men-revitalizing-q10-lotion: https://medscanada.com/product/nivea-for-men-revitalizing-q10-lotion
- Noxzema-daily-cream-cleanser-for-normaldry-skin: https://medscanada.com/product/noxzema-daily-cream-cleanser-for-normaldry-skin
- Zincofax-diaper-rash-relief-unscented: https://medscanada.com/product/zincofax-diaper-rash-relief-unscented
- Pyrantel-pamoatefebantel-suspension: https://medscanada.com/product/pyrantel-pamoatefebantel-suspension
- Nordic-epa: https://medscanada.com/product/nordic-epa
- Gold-bond-ultimate-skin-therapy-lotion: https://medscanada.com/product/gold-bond-ultimate-skin-therapy-lotion
- Berocca-film-coated: https://medscanada.com/product/berocca-film-coated
- Norprolac-starter-pack: https://medscanada.com/product/norprolac-starter-pack
- Gillette-sensor-blades: https://medscanada.com/product/gillette-sensor-blades
- Lakota-joint-care-roll-on: https://medscanada.com/product/lakota-joint-care-roll-on
- Canesten-internal-vaginal-cream: https://medscanada.com/product/canesten-internal-vaginal-cream
- Tiger-balm-white-regular-strength: https://medscanada.com/product/tiger-balm-white-regular-strength
- Phisoderm-clear-confidence-facial-wash: https://medscanada.com/product/phisoderm-clear-confidence-facial-wash
- Jamieson-vitamin-e-natural-source: https://medscanada.com/product/jamieson-vitamin-e-natural-source
- Betadine: https://medscanada.com/product/betadine
- Adalat: https://medscanada.com/product/adalat
- Neutrogena-norwegian-formula-fast-absorbing-hand-cream: https://medscanada.com/product/neutrogena-norwegian-formula-fast-absorbing-hand-cream
- Metaslim-cla: https://medscanada.com/product/metaslim-cla
- Suprax-oral-suspension: https://medscanada.com/product/suprax-oral-suspension
- Udderly-smooth-hand-and-body-lotion: https://medscanada.com/product/udderly-smooth-hand-and-body-lotion
- Novofine-pen-needle-for-insulin: https://medscanada.com/product/novofine-pen-needle-for-insulin
- Gold-bond-medicated-body-lotion-extra-strength: https://medscanada.com/product/gold-bond-medicated-body-lotion-extra-strength
- Gold-bond-medicated-body-lotion-regular: https://medscanada.com/product/gold-bond-medicated-body-lotion-regular
- Jergens-natural-glow-daily-moisturizer-for-fair-skin-tones: https://medscanada.com/product/jergens-natural-glow-daily-moisturizer-for-fair-skin-tones
- Jergens-natural-glow-daily-moisturizer-for-medium-skin-tones: https://medscanada.com/product/jergens-natural-glow-daily-moisturizer-for-medium-skin-tones
- Jergens-natural-glow-daily-moisturizer-for-medium-tan-skin-tones: https://medscanada.com/product/jergens-natural-glow-daily-moisturizer-for-medium-tan-skin-tones
- Clean-clear-deep-action-cream-cleanser-oil-free: https://medscanada.com/product/clean-clear-deep-action-cream-cleanser-oil-free
- Clean-clear-deep-action-cream-cleanser-sensitive: https://medscanada.com/product/clean-clear-deep-action-cream-cleanser-sensitive
- Neutrogena-light-night-cream: https://medscanada.com/product/neutrogena-light-night-cream
- Magnesium-citrate: https://medscanada.com/product/magnesium-citrate
- Tri-vi-sol: https://medscanada.com/product/tri-vi-sol
- Gillette-trac-ii-plus-blades: https://medscanada.com/product/gillette-trac-ii-plus-blades
- Biotene-mouth-wash: https://medscanada.com/product/biotene-mouth-wash
- Nalcrom: https://medscanada.com/product/nalcrom
- Caltrate-select: https://medscanada.com/product/caltrate-select
- Bd-lancets-ultra-fine-ii-30g: https://medscanada.com/product/bd-lancets-ultra-fine-ii-30g
- Nozinan-injection: https://medscanada.com/product/nozinan-injection
- Noxzema-daily-exfoliating-cleanser: https://medscanada.com/product/noxzema-daily-exfoliating-cleanser
- Oxy-deep-pore-cleansing-pads: https://medscanada.com/product/oxy-deep-pore-cleansing-pads
- Flintstones-plus-iron-multivitamins: https://medscanada.com/product/flintstones-plus-iron-multivitamins
- Cetaphil-moisturizing-cream: https://medscanada.com/product/cetaphil-moisturizing-cream
- Gillette-venus-for-women-1-razor-with-2-blades: https://medscanada.com/product/gillette-venus-for-women-1-razor-with-2-blades
- Gillette-venus-for-women-4-blades: https://medscanada.com/product/gillette-venus-for-women-4-blades
- Gillette-venus-for-women-8-blades: https://medscanada.com/product/gillette-venus-for-women-8-blades
- La-roche-posay-lipikar-balm-ap: https://medscanada.com/product/la-roche-posay-lipikar-balm-ap
- Nourkrin-maintain-tablets: https://medscanada.com/product/nourkrin-maintain-tablets
- K-lyte: https://medscanada.com/product/k-lyte
- Coricidin-ii-extra-strength-cold-and-flu: https://medscanada.com/product/coricidin-ii-extra-strength-cold-and-flu
- Lysovir: https://medscanada.com/product/lysovir
- Cyklokapron-injection: https://medscanada.com/product/cyklokapron-injection
- Advil: https://medscanada.com/product/advil
- Elestrin: https://medscanada.com/product/elestrin
- Chloraseptic-sore-throat-lozenges: https://medscanada.com/product/chloraseptic-sore-throat-lozenges
- Chloraseptic-sore-throat-lozenges-liquid-filled-sugar-free-berrycherry: https://medscanada.com/product/chloraseptic-sore-throat-lozenges-liquid-filled-sugar-free-berrycherry
- Prenate-advance: https://medscanada.com/product/prenate-advance
- Locoid-scalp-solution: https://medscanada.com/product/locoid-scalp-solution
- Claritin-reditabs: https://medscanada.com/product/claritin-reditabs
- Celluvisc-eye-drops: https://medscanada.com/product/celluvisc-eye-drops
- Alpha-ketoanalogue: https://medscanada.com/product/alpha-ketoanalogue
- Aveeno-stress-relief-moisturizing-lotion: https://medscanada.com/product/aveeno-stress-relief-moisturizing-lotion
- Jamieson-mega-calcium-soft-chews-caramelcream: https://medscanada.com/product/jamieson-mega-calcium-soft-chews-caramelcream
- Jamieson-mega-calcium-soft-chews-milk-chocolate: https://medscanada.com/product/jamieson-mega-calcium-soft-chews-milk-chocolate
- Vfend-injection: https://medscanada.com/product/vfend-injection
- Monistat-7-combination-pack-7-day: https://medscanada.com/product/monistat-7-combination-pack-7-day
- Atazanavirritonavir: https://medscanada.com/product/atazanavirritonavir
- Nivea-soft-intensive-moisturizing-cream-jar: https://medscanada.com/product/nivea-soft-intensive-moisturizing-cream-jar
- Nivea-soft-intensive-moisturizing-cream-tube: https://medscanada.com/product/nivea-soft-intensive-moisturizing-cream-tube
- Skin-doctors-relaxaderm: https://medscanada.com/product/skin-doctors-relaxaderm
- Neutrogena-healthy-defense-oil-free-sunblock-stick: https://medscanada.com/product/neutrogena-healthy-defense-oil-free-sunblock-stick
- Gold-bond-medicated-foot-spray: https://medscanada.com/product/gold-bond-medicated-foot-spray
- Neutrogena-body-clear-body-scrub: https://medscanada.com/product/neutrogena-body-clear-body-scrub
- Jamieson-vitamin-b-complex-time-release: https://medscanada.com/product/jamieson-vitamin-b-complex-time-release
- Exorex-pse-cream: https://medscanada.com/product/exorex-pse-cream
- Metamucil-laxative-orange-flavor-sugar-free: https://medscanada.com/product/metamucil-laxative-orange-flavor-sugar-free
- Metamucil-laxative-smooth-orange-flavor: https://medscanada.com/product/metamucil-laxative-smooth-orange-flavor
- Metamucil-laxative-unflavored-sugar-free: https://medscanada.com/product/metamucil-laxative-unflavored-sugar-free
- Visine-allergy-eye-drops: https://medscanada.com/product/visine-allergy-eye-drops
- Nootropyl-injection: https://medscanada.com/product/nootropyl-injection
- Tylenol-sinus-extra-strength-day-night-combo-pack: https://medscanada.com/product/tylenol-sinus-extra-strength-day-night-combo-pack
- Tylenol-arthritis-pain-with-easy-open-lid: https://medscanada.com/product/tylenol-arthritis-pain-with-easy-open-lid
- Lactaid-regular-strength-chewable-tablets: https://medscanada.com/product/lactaid-regular-strength-chewable-tablets
- Biore-warming-anti-blackhead-cream-cleanser: https://medscanada.com/product/biore-warming-anti-blackhead-cream-cleanser
- Jamieson-brand-resveratrol-red-wine-extract-with-grape-seed: https://medscanada.com/product/jamieson-brand-resveratrol-red-wine-extract-with-grape-seed
- Cetaphil-daily-moisturizer-spf-15: https://medscanada.com/product/cetaphil-daily-moisturizer-spf-15
- Gravol-chewable-tablets: https://medscanada.com/product/gravol-chewable-tablets
- Coricidin-ii-cold-and-flu: https://medscanada.com/product/coricidin-ii-cold-and-flu
- Colistimethate-sodium: https://medscanada.com/product/colistimethate-sodium
- Clodan-kit: https://medscanada.com/product/clodan-kit
- Cefzil-oral-suspension: https://medscanada.com/product/cefzil-oral-suspension
- Cefprozil-oral-suspension: https://medscanada.com/product/cefprozil-oral-suspension
- Celsentri: https://medscanada.com/product/celsentri
- Lotrimin-af-antifungal-aerosol-powder-spray: https://medscanada.com/product/lotrimin-af-antifungal-aerosol-powder-spray
- Ky-jelly: https://medscanada.com/product/ky-jelly
- Microgestin-fe: https://medscanada.com/product/microgestin-fe
- Tempra-syrup: https://medscanada.com/product/tempra-syrup
- Aveeno-creamy-moisturizing-oil: https://medscanada.com/product/aveeno-creamy-moisturizing-oil
- Exelon-oral-solution: https://medscanada.com/product/exelon-oral-solution
- Vitamin-b-complex-with-vitamin-c-jamieson-brand: https://medscanada.com/product/vitamin-b-complex-with-vitamin-c-jamieson-brand
- Gillette-mach-3: https://medscanada.com/product/gillette-mach-3
- Jamieson-siberian-ginseng: https://medscanada.com/product/jamieson-siberian-ginseng
- West-coast-naturals-shark-cartilage: https://medscanada.com/product/west-coast-naturals-shark-cartilage
- Blistex-ultra-protection: https://medscanada.com/product/blistex-ultra-protection
- Dipyridamole: https://medscanada.com/product/dipyridamole
- Claritin-syrup: https://medscanada.com/product/claritin-syrup
- Ivermectinpraziquantel-oral-paste-for-horses: https://medscanada.com/product/ivermectinpraziquantel-oral-paste-for-horses
- Zap-complete-lice-treatment: https://medscanada.com/product/zap-complete-lice-treatment
- Proshield-plus-skin-protectant: https://medscanada.com/product/proshield-plus-skin-protectant
- New-skin-liquid-bandage-spray: https://medscanada.com/product/new-skin-liquid-bandage-spray
- Tasmar: https://medscanada.com/product/tasmar
- Fluphenazine-tablet: https://medscanada.com/product/fluphenazine-tablet
- Bravecto-chewable-tablets: https://medscanada.com/product/bravecto-chewable-tablets
- Cell-fx: https://medscanada.com/product/cell-fx
- Ponds-cold-cream: https://medscanada.com/product/ponds-cold-cream
- Zarontin-syrup: https://medscanada.com/product/zarontin-syrup
- Tylenol-flu-extra-strength-day-night-combo-pack: https://medscanada.com/product/tylenol-flu-extra-strength-day-night-combo-pack
- Biosure-hiv-self-test: https://medscanada.com/product/biosure-hiv-self-test
- Bricanyl: https://medscanada.com/product/bricanyl
- Compound-w-plus-plantar-wart-remover: https://medscanada.com/product/compound-w-plus-plantar-wart-remover
- Bio-oil: https://medscanada.com/product/bio-oil
- Jamieson-lecithin: https://medscanada.com/product/jamieson-lecithin
- Ponds-cleansing-towelettes: https://medscanada.com/product/ponds-cleansing-towelettes
- Docusate-sodium-oral-drops: https://medscanada.com/product/docusate-sodium-oral-drops
- L-carnitinedexpanthenol-fuel-paste-for-horse: https://medscanada.com/product/l-carnitinedexpanthenol-fuel-paste-for-horse
- Jamieson-potassium: https://medscanada.com/product/jamieson-potassium
- Webber-naturals-glucosamine-chondroitin: https://medscanada.com/product/webber-naturals-glucosamine-chondroitin
- Otrivin-cold-and-allergy-nasal-spray: https://medscanada.com/product/otrivin-cold-and-allergy-nasal-spray
- Wartner-wart-removal-system: https://medscanada.com/product/wartner-wart-removal-system
- Trojan-extended-pleasure-lubricated-condoms: https://medscanada.com/product/trojan-extended-pleasure-lubricated-condoms
- Gaviscon-advance-peppermint-liquid: https://medscanada.com/product/gaviscon-advance-peppermint-liquid
- Gaviscon-extra-strength-af-heartburn-relief-tablets: https://medscanada.com/product/gaviscon-extra-strength-af-heartburn-relief-tablets
- Lipoflavonoid: https://medscanada.com/product/lipoflavonoid
- Eucerin-foot-cream: https://medscanada.com/product/eucerin-foot-cream
- Gaviscon-advance-peppermint-tablets: https://medscanada.com/product/gaviscon-advance-peppermint-tablets
- Centrum-select-chewable-multivitamins-for-adults-over-50: https://medscanada.com/product/centrum-select-chewable-multivitamins-for-adults-over-50
- Phillips-colon-health-probiotic-supplement: https://medscanada.com/product/phillips-colon-health-probiotic-supplement
- Methscopolamine-bromide: https://medscanada.com/product/methscopolamine-bromide
- Trojan-supra-lubricated-condoms: https://medscanada.com/product/trojan-supra-lubricated-condoms
- Trifluoperazinechlorpromazinetrihexyphenidyl: https://medscanada.com/product/trifluoperazinechlorpromazinetrihexyphenidyl
- Duoderm-hydroactive-gel: https://medscanada.com/product/duoderm-hydroactive-gel
- Webber-naturals-evening-primrose-oil: https://medscanada.com/product/webber-naturals-evening-primrose-oil
- Vastarel: https://medscanada.com/product/vastarel
- Multistix-reagent-strips-regular: https://medscanada.com/product/multistix-reagent-strips-regular
- Anusol-suppositories: https://medscanada.com/product/anusol-suppositories
- Imedeen-derma-one: https://medscanada.com/product/imedeen-derma-one
- Gillette-mach-3-turbo: https://medscanada.com/product/gillette-mach-3-turbo
- Nicorette-nicotine-gum-original: https://medscanada.com/product/nicorette-nicotine-gum-original
- Neutrogena-pore-refining-cleanser: https://medscanada.com/product/neutrogena-pore-refining-cleanser
- Fenofibrate-micro-coated-non-micronized: https://medscanada.com/product/fenofibrate-micro-coated-non-micronized
- Penaten-creamy-diaper-rash-treatment: https://medscanada.com/product/penaten-creamy-diaper-rash-treatment
- Cold-fx-extra-strength: https://medscanada.com/product/cold-fx-extra-strength
- Fluconazole-injection: https://medscanada.com/product/fluconazole-injection
- Muko-lubricating-jelly: https://medscanada.com/product/muko-lubricating-jelly
- Advil-pediatric-drops: https://medscanada.com/product/advil-pediatric-drops
- Canesten-3-cream-combi-pak: https://medscanada.com/product/canesten-3-cream-combi-pak
- Labetalol-injection: https://medscanada.com/product/labetalol-injection
- Eucerin-hand-cream: https://medscanada.com/product/eucerin-hand-cream
- Vagisil-feminine-wash: https://medscanada.com/product/vagisil-feminine-wash
- Tums-regular-strength: https://medscanada.com/product/tums-regular-strength
- Stresstabs-plus: https://medscanada.com/product/stresstabs-plus
- Saquinavir-mesylate: https://medscanada.com/product/saquinavir-mesylate
- Keppra-liquid: https://medscanada.com/product/keppra-liquid
- Levetiracetam-liquid: https://medscanada.com/product/levetiracetam-liquid
- Natures-blend-vitamin-d3-5000-iu: https://medscanada.com/product/natures-blend-vitamin-d3-5000-iu
- Nyda-pump-spray: https://medscanada.com/product/nyda-pump-spray
- Caltrate-600-with-vitamin-d-calcium-supplement: https://medscanada.com/product/caltrate-600-with-vitamin-d-calcium-supplement
- Neutrogena-extra-gentle-cleanser: https://medscanada.com/product/neutrogena-extra-gentle-cleanser
- Durex-pleasure-pack: https://medscanada.com/product/durex-pleasure-pack
- Renvela-sachets: https://medscanada.com/product/renvela-sachets
- Renvela-484: https://medscanada.com/product/renvela-484
- Cardene: https://medscanada.com/product/cardene
- Aveeno-anti-itch-lotion: https://medscanada.com/product/aveeno-anti-itch-lotion
- Jamieson-echinacea-purpurea: https://medscanada.com/product/jamieson-echinacea-purpurea
- Nourkrin-conditioner: https://medscanada.com/product/nourkrin-conditioner
- Advil-junior-chewable-tablets: https://medscanada.com/product/advil-junior-chewable-tablets
- Neutrogena-healthy-skin-anti-wrinkle-intensive-eye-cream: https://medscanada.com/product/neutrogena-healthy-skin-anti-wrinkle-intensive-eye-cream
- Vitamin-d2: https://medscanada.com/product/vitamin-d2
- Zerit: https://medscanada.com/product/zerit
- Jamieson-vitamin-b5: https://medscanada.com/product/jamieson-vitamin-b5
- Multistix-10sg-reagent-strips: https://medscanada.com/product/multistix-10sg-reagent-strips
- Nordic-omega-women: https://medscanada.com/product/nordic-omega-women
- Visine-contact-lens-eye-drops: https://medscanada.com/product/visine-contact-lens-eye-drops
- Denorex-shampoo-regular-strength-2-in-1: https://medscanada.com/product/denorex-shampoo-regular-strength-2-in-1
- Monolet-original-21g-lancets: https://medscanada.com/product/monolet-original-21g-lancets
- Caverject-vial: https://medscanada.com/product/caverject-vial
- Constella-512: https://medscanada.com/product/constella-512
- Elidel-cream: https://medscanada.com/product/elidel-cream
- Estraderm-mx: https://medscanada.com/product/estraderm-mx
- Estring-vaginal-ring-338: https://medscanada.com/product/estring-vaginal-ring-338
- Finacea-gel: https://medscanada.com/product/finacea-gel
- Premique-hrt-low-dose: https://medscanada.com/product/premique-hrt-low-dose
- Qvar-441: https://medscanada.com/product/qvar-441
- Qvar-hfa-easibreathe: https://medscanada.com/product/qvar-hfa-easibreathe
- Ryblesus-14mg-tablets: https://medscanada.com/product/ryblesus-14mg-tablets
- Spiolto-respimat-4ml: https://medscanada.com/product/spiolto-respimat-4ml
- Spiriva-respimat-inhaler: https://medscanada.com/product/spiriva-respimat-inhaler
- Travatan: https://medscanada.com/product/travatan
- Quinine-sulphate: https://medscanada.com/product/quinine-sulphate
- Rivastigmine-patch: https://medscanada.com/product/rivastigmine-patch
- Pyrantel-pamoate-paste-for-horses: https://medscanada.com/product/pyrantel-pamoate-paste-for-horses
- Telfa-dressing: https://medscanada.com/product/telfa-dressing
- Colgate-sensitive-pro-relief-whitening-toothpaste: https://medscanada.com/product/colgate-sensitive-pro-relief-whitening-toothpaste
- Fluanxol: https://medscanada.com/product/fluanxol
- Flupentixol: https://medscanada.com/product/flupentixol
- Baqsimi-nasal-powder: https://medscanada.com/product/baqsimi-nasal-powder
- Polysporin-pain-itch-relief-lotion: https://medscanada.com/product/polysporin-pain-itch-relief-lotion
